depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_4,camptothecin (GDSC2:1003),vinblastine (GDSC2:1004),cisplatin (GDSC2:1005),cytarabine (GDSC2:1006),docetaxel (GDSC2:1007),gefitinib (GDSC2:1010),navitoclax (GDSC2:1011),vorinostat (GDSC2:1012),nilotinib (GDSC2:1013),olaparib (GDSC2:1017),axitinib (GDSC2:1021),AZD7762 (GDSC2:1022),afatinib (GDSC2:1032),PLX4720 (GDSC2:1036),KU-57788 (GDSC2:1038),doramapimod (GDSC2:1042),Wee1 Inhibitor (GDSC2:1046),nutlin-3 (GDSC2:1047),mirin (GDSC2:1048),PD-173074 (GDSC2:1049),ZM 447439 (GDSC2:1050),alisertib (GDSC2:1051),Ro-3306 (GDSC2:1052),MK-2206 (GDSC2:1053),palbociclib (GDSC2:1054),NVP-BEZ235 (GDSC2:1057),GDC-0941 (GDSC2:1058),AZD8055 (GDSC2:1059),PD-0325901 (GDSC2:1060),obatoclax (GDSC2:1068),5-fluorouracil (GDSC2:1073),dasatinib (GDSC2:1079),paclitaxel (GDSC2:1080),crizotinib (GDSC2:1083),WY-090217 (GDSC2:1084),sorafenib (GDSC2:1085),BI-2536 (GDSC2:1086),irinotecan (GDSC2:1088),oxaliplatin (GDSC2:1089),BMS-536924 (GDSC2:1091),PF-4708671 (GDSC2:1129),APR-246 (GDSC2:1131),erlotinib (GDSC2:1168),niraparib (GDSC2:1177),MK-1775 (GDSC2:1179),dinaciclib (GDSC2:1180),gemcitabine (GDSC2:1190),bortezomib (GDSC2:1191),GSK 269962A (GDSC2:1192),SB 505124 (GDSC2:1194),tamoxifen (GDSC2:1199),YK-4-279 (GDSC2:1239),FK-866 (GDSC2:1248),BMS-345541 (GDSC2:1249),AZ960 (GDSC2:1250),talazoparib (GDSC2:1259),trametinib (GDSC2:1372),dabrafenib (GDSC2:1373),temozolomide (GDSC2:1375),ruxolitinib (GDSC2:1507),linsitinib (GDSC2:1510),epirubicin (GDSC2:1511),pevonedistat (GDSC2:1529),AZD8931 (GDSC2:1549),uprosertib (GDSC2:1553),LCL161 (GDSC2:1557),lapatinib (GDSC2:1558),AUY922 (GDSC2:1559),alpelisib (GDSC2:1560),taselisib (GDSC2:1561),CS-1421 (GDSC2:1564),leflunomide (GDSC2:1578),entinostat (GDSC2:1593),OSI-027 (GDSC2:1594),LGK-974 (GDSC2:1598),VE-822 (GDSC2:1613),WZ4003 (GDSC2:1614),AZD5582 (GDSC2:1617),GSK2606414 (GDSC2:1618),PCI-34051 (GDSC2:1621),wnt-c59 (GDSC2:1622),I-BET-762 (GDSC2:1624),Apabetalone (GDSC2:1625),OTX015 (GDSC2:1626),ML323 (GDSC2:1629),GS-9973 (GDSC2:1630),PRT062607 (GDSC2:1631),AGI-6780 (GDSC2:1634),AZD4547 (GDSC2:1786),ibrutinib (GDSC2:1799),Oxyphenisatin acetate (GDSC2:1804),oxaliplatin (GDSC2:1806),carmustine (GDSC2:1807),topotecan (GDSC2:1808),teniposide (GDSC2:1809),mitoxantrone (GDSC2:1810),dactinomycin (GDSC2:1811),fludarabine (GDSC2:1813),nelarabine (GDSC2:1814),fulvestrant (GDSC2:1816),vincristine (GDSC2:1818),docetaxel (GDSC2:1819),Podophyllotoxin bromide (GDSC2:1825),Dihydrorotenone (GDSC2:1827),Elephantin (GDSC2:1835),Sinularin (GDSC2:1838),BI-97C1 (GDSC2:1849),OF-1 (GDSC2:1853),GTPL8020 (GDSC2:1855),BDP-00009066 (GDSC2:1866),buparlisib (GDSC2:1873),BVD-523 (GDSC2:1908),venetoclax (GDSC2:1909),ABT737 (GDSC2:1910),dactinomycin (GDSC2:1911),GSK2110183C (GDSC2:1912),AZD3759 (GDSC2:1915),AZD5363 (GDSC2:1916),AZD6738 (GDSC2:1917),AZD8186 (GDSC2:1918),osimertinib (GDSC2:1919),cediranib (GDSC2:1922),GDC 0068 (GDSC2:1924),GDC 0810 (GDSC2:1925),GNE317 (GDSC2:1926),I-BRD9 (GDSC2:1928),MST-312 (GDSC2:1930),MIRA-1 (GDSC2:1931),NVP-ADW742 (GDSC2:1932),P22077 (GDSC2:1933),savolitinib (GDSC2:1936),UMI-77 (GDSC2:1939),WIKI4 (GDSC2:1940),YM-155 (GDSC2:1941),MIM-1 (GDSC2:1996),WEHI-539 (GDSC2:1997),BPD-00008900 (GDSC2:1998),foretinib (GDSC2:2040),BIBR-1532 (GDSC2:2043),Pyridostatin (GDSC2:2044),AMG-319 (GDSC2:2045),SCH900776 (GDSC2:2046),BVD-523 (GDSC2:2047),vinorelbine (GDSC2:2048),VX-11e (GDSC2:2096),uprosertib (GDSC2:2106),AZ6102 (GDSC2:2109),GSK3203591 (GDSC2:2110),VE 821 (GDSC2:2111),AZD6482 (GDSC2:2169),AT13148 (GDSC2:2170),BMS-754807 (GDSC2:2171),JQ1-(+) (GDSC2:2172)
ACH-001307,8505C,Thyroid,Thyroid Carcinoma,,,-4.168654173778006,,,,,,2.0175931571732746,1.9209649416213632,,,,2.0743103015958053,3.227757371456471,,,,,,,,,,,,,,,,,0.4837660897802546,,,,,,,,,,,,4.543847181101737,,,,-3.186035676481694,-2.892952845724572,-7.685374996776326,,,,,,,,,,,,,,-0.25908789245614583,,,,,,-4.729298567442829,,,,,,,,,,2.7464006479109506,,,,,,,,,,,,,,,,-1.0084381095836643,-0.04269827358644302,0.6216415934788238,,,,,,,,,4.281666459264879,,-1.4893480635071836,,,,,,,,-8.028926241017366,,,,,,,,,,,,-0.4512660945385885,,3.026819054499031,,,2.8148507714862765,,,,,,2.4004715051638112,,,,,,,,,2.4281326793021654,,,,,,
ACH-000137,8MGBA,Central Nervous System,Glioma,Astrocytoma,,-5.876587489351404,-6.753324211673482,,-0.1673829156111124,,,,2.5097289542613868,,3.321856963501676,,-1.8993297024688232,2.346905571720141,,,,1.0112712803584754,,5.5335844063369874,,,,,,,-4.1175856588804844,1.7928053910321593,,,-0.26906350311643323,,,,,,2.998918340535549,,1.065078871578462,,2.9099464353691253,,4.796055115951801,,,-0.5650112118693749,-4.794259189426239,-5.710796262773299,-7.987229426140168,,,,,,,,,,,,,,-4.152341061206582,-0.9575525170865076,,,,3.1785771723454905,-6.657964751814399,,,,,,,,,3.228323951426635,1.8480701897114369,,,,,,,,,,,,,,,,-1.4900238078441954,-0.3290705567144642,,,,,,-3.4316551143739504,,-2.0010472121766174,,4.283119925064578,,-2.9939066532631164,,,,0.5741446257104466,,,,-8.764542403631152,2.6527750643236985,,,0.22485446246417407,,,2.156474158179376,,,-0.2477794387083672,,-1.3862410558968965,,2.723942964661997,,,,,,,,,0.8485823314848794,,2.3500742092025177,,,,,,3.135207564274741,1.8658525394540604,,,,2.849324498587176,,
ACH-000008,A101D,Skin,Melanoma,,,,-4.713042196647294,,,,,2.7516525303183026,2.092644476074393,,,,0.5559757193803659,2.321625058928262,,,,,,6.512128072459617,,,,,,,-4.777478017377403,2.5141810083778666,,,0.26527731421871525,,,,,,3.2666145003763734,,,,,,4.799272044286266,,,0.5874799527496954,-4.788678036138848,-6.376943873148155,-9.247734661543006,,,,,,,,,,,,,,-2.294991825882576,1.5417531589623892,,,,3.243683708314608,,,3.3114206927925234,,,2.1517021697100542,,,,2.5627589203505687,-5.707836753654043,,,,,,,,,,,,,,,,1.4362163088540507,,,,,,,-3.5221843299706315,,-1.1423746123412932,,3.9980022359436886,,-1.528638413939531,,,2.8727263609095752,0.889736993877303,,,2.076764449480557,-8.58205481750347,,,,2.168813517279233,,,2.3898947762820075,,,-1.0502102727544615,,-1.5157602455004973,,2.8434844479330703,,,,,,,,,1.3934172649418584,,,,,,-6.1912569474462975,,2.6900128575102054,1.7598461262148537,,,,,,
ACH-000558,A172,Central Nervous System,Glioma,Glioblastoma,,-3.652055516413432,-7.928927177947491,,,-8.260602424333863,,3.318978425581538,2.044334678313132,,,,-0.030281843152554007,2.9332027897293145,,,,2.5400939856185163,,6.3457505121833435,,,,,,,,3.0594986659245933,,,0.7739065582522471,,,,,,2.1118194826318657,,2.8605405414525107,,2.1170522488055794,,4.803189776912856,,,1.2204039422804425,-3.9890526203006,-4.7023146152039015,-8.958230435712636,,,,2.8710326624263143,,,1.5091497093293593,,,,,,,-3.5258096055252133,-2.7465901097031566,,,,3.2202774688612044,,,,,6.615709448298455,3.1708235379004868,,,,,3.2114225312957347,,,,,,,,,,,,,,,,,,,,,,,-4.183586052595484,-5.627129443303819,-1.4408816289572657,,3.624968173539505,,-1.6156986918725962,,,2.850247767135672,0.8823092586415627,,,,-10.13251363106269,,,,2.850200315578409,,,1.8170491587888729,,,-0.9012002700512141,,0.21472701731210853,,3.056658039769203,,,,,-4.305837137137277,,,,0.8847510851426342,,2.5492493129192155,,,,-7.800860589358697,,,1.8625143439817256,,,,,,
ACH-000201,A204,Soft Tissue,Malignant Rhabdoid Tumor,,,,,,,,,2.2110078196664524,,,,,1.153027375760388,3.251709562024657,,,,,,6.401554371571837,,,,,,,,,,,,,,,,,2.8573784503036554,,,,,,4.045137533114271,,,,,-1.89039227767519,-7.2309862108547325,,,,,,,,,,,,,,-2.734284472183922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5199346928372006,,,,,,,,,,,,,,,,-1.439310212296833,,,3.1457070323697938,3.00455911034113,,,,-8.492063509586062,3.3022052448299783,,,,,,0.7769993820641242,,,,,-0.12033335395033698,,3.2474521673328995,,,,,-5.30741799405521,,,,0.6687961975964457,,,,,,,,3.1173343290203706,2.3900369020920498,,,,,,
ACH-000788,A2058,Skin,Melanoma,,,,-8.192868789169863,,,-9.946658421209213,,2.9307067269293148,2.041364481527252,,,,-0.12072498019503687,2.6057648015924646,,,,1.7571717223109184,,6.246643114774977,,,,,,,-4.399426154425436,2.1409314150528798,,,-0.047026364327613764,,,-8.173572243913313,,,3.2947648790580137,,,,,,4.827191493845124,,,0.2329499019961053,-4.1232927296048825,,-7.501152395223,,,2.436546994407357,0.3808298091839559,,,,,,,,,,-3.5187545266234572,-1.4709093387649876,,,,3.2180210174354857,-6.778492497431908,,,,,2.990716545453169,,,,3.266748716771453,3.0678935845749336,,,,,,,,,,,,,,,,,-0.8640209185540881,,,,,,-5.466312530710236,,-2.181378725908192,,3.842004226379369,,-1.6277437815880618,,,3.2688079398023984,0.5443728870822482,,,,-8.19299272817021,,,,2.0883646432599856,,,3.1854240005334438,,,-0.4464665176657863,,-1.2092089026409676,,3.1509507469254654,3.012410691339125,,,,,,,,1.5596824759605217,,3.2496278025811636,,,,-7.80552774562335,,2.9934977034607546,1.5041457692807016,,,,,,
ACH-000740,A253,Upper Aerodigestive,Upper Aerodigestive Squamous,Salivary Gland,,-3.5649323714021777,,,,,,2.5440404698982464,3.268829108144415,,,,,3.024594810109001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.955638732140907,-3.2124988816348767,-7.322544299111009,,,,,,,,,,,,,,,0.34590777267952616,,,,,-4.206504107746931,,,,,,,,,,,,,,,,,,,,,,,-0.7857879191999371,,,-0.19185361774758145,0.5399126152937034,-0.212196650247916,,,,,,,,,,,0.829935676905621,,,,,,,,-6.768529571138028,,,,,,,,,,,,1.462359628781805,,,,,,,-4.8883903977033265,,,,2.6636717345405185,,,,,,,,,3.2600212367665145,,,,,,
ACH-000657,A2780,Ovary,Ovary Adenocarcinoma,Endometrioid,,-3.70478135974226,-8.5685305433906,,-1.2644751647856411,,,3.065953862793807,2.066062133979641,,,,-0.4049654381892753,0.988207817063002,,,,1.918116028806559,1.908290881188304,5.750450379495679,,,,,,,-5.556536145996792,-0.9406976502960374,,,0.205773065044376,,,-6.8789399985987965,,,1.835430729896954,,3.2782527276668154,1.73709438842243,2.8727039280351643,,3.417738259279868,,,-0.1903575409878357,-5.693182703019907,-6.4726811347476305,-7.4289173287599475,,,,0.8030953931913941,-8.58668792657093,3.247107460704836,0.3228633363153006,,,,,,,-4.017373784947064,,,1.6804938282005362,,3.2660107653899058,-6.747320820734617,,-0.7287465978016877,,,2.3270070355239896,,,,,2.185967083400231,,,,,,,,,3.2038992132591795,,,,,1.3565318859304665,,-3.040948655267291,-2.7455093545855043,-5.027704310666894,-6.893921967188686,,,,-6.462864881674099,-6.256324837426994,-2.9590527875947283,,3.1979955090573355,,-4.540482921130278,,,1.3257552266090558,-0.11581503544189968,1.007556687056434,,,-8.887767950820113,1.8197792991397603,,,3.2909706233910407,,,1.3937610563782472,,,-1.9399731387693602,,-1.5254764732124615,,3.1131360646727275,,,2.7162364890061736,,-6.071774187453152,,,,-0.35045882398367684,,2.4186967917310467,,,,-7.494715488104018,,1.2697226946837878,1.7208117169820931,,,,,,
ACH-000219,A375,Skin,Melanoma,,,,,,,,,3.0938053959664416,,,,,,2.873156556551348,,,,2.0766901497434143,,6.2206048704898045,,,,,,,,,,,,,,,,,3.0463446116136814,,,,2.2651565173395802,,3.719515223745759,,,,-6.243282480187247,,,,,,,,,,,-7.338847687250098,-4.606281317475523,,,,-2.4369510158761747,,,,,3.2474014732328147,,,,,,2.6004735979968743,,,,,3.2782074280681224,,,,,,,,,2.982665833586489,,,,,,,-2.7702855291239383,-1.5943335125985991,-1.2164917050327764,,,,,-4.7450064695393985,-6.8925471156990525,,,2.7381846185008967,,-0.503246622654095,,4.193213113406504,,,,,,-7.924631972058729,,,,,,,2.9429045649817804,,,,,,,2.919345059343544,,,,,,,,,1.2107812915420435,,,,,,,1.5366997170515773,,,,,,,,
ACH-000697,A3KAW,Lymphocyte,Non Hodgkin Lymphoma,DLBCL,,,-8.019820480614197,-0.2090830472367884,-1.932681420682804,-8.453845391914555,,2.6896413850249563,-0.4707522052753016,,,,-2.3798036074149547,1.1312423041633852,,,,-0.32058329029214794,1.0551273628004323,4.143767629342677,,,,,,1.0254079243467462,-5.249434755486663,2.200994610088588,,,0.9690158894413944,-0.6532931213717116,,,,-8.379813806342076,1.923936355518876,,,0.7057041531928647,0.9693988295302992,,4.637645768306584,,,-1.5555265404273102,-5.076388410308504,-7.051817572026787,,,,,0.34147312967320226,,2.7090667600232203,-0.6226323180611091,0.5950732529313647,,,,,,-5.4385240930960235,-2.6757153208508773,,,,2.2770181014425304,-6.091545014155638,,,,5.127882313851782,-0.24803930646517,,,2.1064709147139,1.8471921699319744,2.395877855323809,,,,-0.6293232475739007,,-2.8175644405561076,,3.3182273518811725,1.8066318607233207,,,,,2.973925894377424,,-4.3922293113558455,-4.6314129043609364,-2.668520071302669,,,,,-5.320809558579074,-7.199396144258594,-3.020466788715732,,1.2584300709309808,,-4.1648433491384464,,3.254664416740145,1.2883071165430349,0.4142401976096269,1.812915718590292,,3.028046983303755,,,,,-0.9934249971495236,,,2.925604058310831,,,-1.583021858524264,3.2603350671190974,-1.9827029864129129,1.9157126254264565,2.6987527694714517,2.1650361398103346,,2.350278047245221,,-5.9216488919516275,3.2034105791264684,,,0.4971187157572587,,3.0629498988270547,,0.4412983224186458,,-8.016353071451476,2.1015781379761767,2.349469159019418,1.654607526139104,,,,,,
ACH-000757,A427,Lung,NSCLC,NSCLC Adenocarcinoma,,,,,,,,,,,,,,,,,,,,5.4130711720616365,,,0.08282907020890634,,,,,,,,-0.5581628196062203,,,,,,,,,,,,,,,,-4.834703712769621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6043323322987635,,,,,,,,,,,,-0.2068330825318395,,,,0.6681355350875825,,,,,,,,,,,,-2.4719221838093643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000555,A498,Kidney,Renal Cell Carcinoma,,,,,,,,,3.2403107184176028,2.209148061553197,,,,2.082674644813065,2.983827724148012,,,,,,6.550758071194537,,,,,,,,,,,,,,,,,,,,,1.9092772423845927,,,,,,,,-9.025560226547894,,,,,,,,,,,,,,,,,,,3.2153910043339216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.865875270140423,-4.877972539125045,,,,,,,2.36496024039163,,,,,1.5989758744290548,,3.0630473078783966,,,,,-3.1291511446183176,,-3.0063722238264425,,2.576879999851211,,,,,,,,,2.167482176380915,,,,,,
ACH-000157,A4FUK,Lymphocyte,Non Hodgkin Lymphoma,DLBCL,,-6.178861762898089,-9.03610977417363,2.412025032507476,-1.1261106705294708,-9.09852748513478,,,0.09872241640431048,,,,-3.6476184756514782,1.7993547756198027,,,,0.0611546067184416,,4.644450426994303,,,-4.983545072350849,,,,-3.809407840233866,-0.2911492015154291,,,-0.5516689945599489,2.453977972927025,,-7.0512822601896366,,,2.007029858127732,,,,-0.0014808234561403686,,1.1290578578711028,,1.7082925522599333,-2.791396003582542,-6.1071777237334075,-6.550194652754933,-8.393981860077039,,,,-0.490496138157698,-7.527851134882642,1.4241665137544095,-2.014502826210536,1.9328636639875416,-4.777365100229528,,,,1.2808673129453425,-3.8337677281923086,-2.398260934865793,,0.4455722674712467,,2.3809910953771034,-5.431744156284279,,-0.6870511017315236,-1.4123506715836465,,1.4553688011844643,,,0.9176392619996728,3.0133137782146786,3.1794627052470483,,,,-0.06601531259556011,,-1.2407757285521877,,,1.7996374999120262,,,,,,,-1.5182981911964253,-3.2546645526390034,-2.44407574731636,,2.8919954448895697,,,-7.63496669560346,,-3.528494617440209,,2.3352534087939283,,-2.4387027471186355,,3.9416584443922704,1.4065633254642564,-0.503988408326811,-0.5206968319800835,,,-7.805582317210049,1.7202024080675755,,2.973607362528821,0.8840060060020514,,,2.2461414715129644,3.132655485227504,,-1.8749181600597289,,-1.44373706001197,,1.4475475422131534,,,,,,3.199424567882252,,,-0.6211164735084634,,2.2163180439351486,,0.14147940273419926,-1.0555764913421883,-8.97964737609017,-2.3507707795204897,-0.4551456920393825,3.0148236812732274,,3.075458329645913,,,,
ACH-000681,A549,Lung,NSCLC,NSCLC Adenocarcinoma,,,,,,-7.450558163554209,,3.0245795581692385,,,,,0.8201022489186858,2.654378259742785,,,,2.995882019965036,,6.329832025601988,,,,,,,,,,,0.9382764811905668,,,,,,3.0527670932831428,,,,1.974499299656556,,4.6502003990252385,,,,-5.545951427021589,,,,,,,,3.2376923722675466,,,-2.398765094391892,,,,,,,,,,3.152976966391038,,,2.3693265581181966,,,3.030246463268792,,,,,,,,,,,,,,2.3651458052269594,,,,,,,-0.7419089733072168,0.6251517046401761,-2.121046683462049,,,,,-3.6654996621606175,-7.778122244965317,-2.4685195354422484,,4.0339502694608775,,-3.672883898511253,,,2.9268267831361316,,3.0083704853173168,,,-7.8059513494465,,,,,,,3.0576059895415577,,,,,,,,,,3.002866140435464,,-6.3933894828471205,,,,0.989626849746982,,2.4430052245095037,,,,-4.941767017879702,2.1508023287935107,,,,,,,,
ACH-000052,A673,Bone,Ewing Sarcoma,,EWS_FLI,-6.9280591590242455,-8.60839166387411,0.3988066485287409,-1.6120810364593618,-9.248261223322084,,2.3793061279988126,1.6340266468808082,,,,0.2192933289208351,2.6137280331319706,,,,2.9658827814082565,,6.38005479503891,,,,,,,-2.570169063855613,2.664516437871224,,,1.6921303999100634,,,-7.62069782412496,,,,,0.047980995128265334,,2.552256486171205,,4.900802428568404,,1.8189547305376903,3.215390417402312,-6.05038270614367,-6.156456260650674,-7.355798500134993,,,,-0.20240689852078608,-8.815634802191601,,,0.08891045355906119,,,,,,-2.8873993548848085,-3.065145548805368,,,,,-5.4337213413067165,,,,,,,,,,2.0055257214357742,,,,,,,,,,,,,,,,-3.5793848416461005,-2.5821613202954805,-1.7092546769448358,,,,,-7.280552351457603,,-2.2725346706793497,,3.5753630741097067,,-1.4769536841995752,,3.2834723326806925,,0.2284409903297035,,,1.0070230330198937,-8.050208364330198,,,,2.7436901654584043,,,2.7934348970083587,,,0.16993344718761974,,1.417984309531874,,2.7214577568733844,,,1.8197077037996696,,,,,,-0.7087618776216379,,,,,0.5706106317652853,-6.761709466440468,,,2.7051934503875708,,,,,,
ACH-000429,A704,Kidney,Renal Cell Carcinoma,,,,,,,,,0.3666698452683633,2.9371168561610186,,,,0.7389185545991201,2.7110751378613456,,,,,,5.863732119983326,,,,,,,,,,,-0.1817573476678596,,,,,,2.969699487585453,,,,1.9006653181946027,,4.781753818756275,,,,-4.229860763288094,,-9.451388884671827,,,,,,,1.1488964853284842,,,,,,,,,,,,,,,,,6.476507277814138,,,,,3.2837952354327684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.018117084766485,,,3.0381179612062037,,,,1.3674059029386032,-5.020697273148374,,,,,,,1.226199943491102,,,,,2.16688634133763,,2.8909308808209286,,,,,-1.9600299211036816,,,,0.991254206318462,,,,,,,,,2.533813639442069,,,,,,
ACH-000528,ABC1,Lung,NSCLC,NSCLC Adenocarcinoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9683059543651755,,,0.5084721997784586,,,,,,,,,,-3.4023266619175496,,,0.4847474162433239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACH-000046,ACHN,Kidney,Renal Cell Carcinoma,,,-5.89312139550058,,,-1.35213237315531,,,3.2172852323545933,1.7130297762557412,,,,-3.4430243865343435,2.4166580864355844,,,,-1.0438482987034916,,,,,,,,,-4.7121690382125045,,,,,,,,,,2.80912285718704,,2.1601203712021717,,,,4.851048674871522,,,-3.2058324494512656,-5.514158361143045,-6.316646281670235,-7.3405746972660495,,,,,-6.516787992486584,3.3191145785457743,,,,,,,,-3.530040673731617,-0.21220596608645104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7301512105723205,-2.309337606854595,-1.340294660672564,,,,,,,,,4.140539271002015,,-1.766805560485309,,,1.909157040405698,1.449059351953651,,,,-7.121603172483183,,,,0.5598082561379396,,,2.152127070173025,,,-0.4393598547769262,,0.2847236427200495,,,,,,,-4.9086804805150335,,,,0.9346357974702922,,,,-0.3595027863255046,,,,,1.9712935457605367,,,,,,
ACH-000880,AGS,Gastric,Gastric Adenocarcinoma,,,,-8.263245038849726,,,,,-1.0944132620483291,1.7744079467681897,,,,0.43639079760615374,2.5920552120463536,,,,2.025964671127497,,5.987954500595811,,,,,,,-2.242009333744252,0.2197247319671689,,-3.1921935270482065,1.7329155743886622,,,,,,,,,,,,4.623043582003807,,,0.09893696821460653,-5.7787525837726035,,-7.366670630674019,,,,,,,2.659766355443184,,-6.310730467665924,,,,,-3.4356174768624217,2.1536562796063112,,,,,-6.181044465797987,1.9490190358398969,-1.534673355600162,-3.06138837585808,,1.7421881196438664,,,,3.1926667562654303,,,,,,,,,,,,,,-0.4289516843360523,,,0.09520317626684836,0.7374745629298953,-0.8694140453012031,,,,,-5.9343324535683815,-1.665559807371133,,,3.3562064668030467,,0.104837594221628,,,2.0938197439414643,0.6601578003265252,-0.2302759800488437,,,-8.427808006405598,2.3391785481734773,,,,,,2.0990950391621546,,,-0.7067556541651655,,0.3670959805200397,,3.298367074992618,,,2.347918056360454,,,,3.093684533437484,,0.9149903837480768,,,,,0.41408598946674624,-8.025370956799577,-1.6055758090974488,1.9861125438214384,1.6164857196146414,,,,,,
ACH-002209,ALLPO,Blood,ALL,B-cell,,-6.745068058218416,-9.214030708574084,2.158289953211104,-3.8960419943356586,-7.995997753062348,,-6.036940572277893,-0.14970002649499153,,,,-1.4498528207657784,0.8110360813856579,,,,1.431573607661724,,6.2299366618649294,,,-3.4118648748206506,,2.2912324197499534,,,,,,1.7558951160329093,2.0584934473036447,,-7.057546798972554,,,0.7680523323208881,,-0.20184758013175552,,0.6880251079070605,,3.5267740885431604,,1.7699004150996662,-1.269473059189727,-4.752853348991317,,-6.967211076736713,,,3.1491486534553537,-0.5425992989772114,,,-1.1644452000625791,-0.7476698738757055,,,,,,-3.145867802444416,-2.8516403635176952,,,,2.0893198035221743,,,,,,-1.046780331358212,,,,,-2.149617511741637,2.8993405921815167,,,,,,,,1.9938809057407365,,,,,,,-3.610080032985652,-1.9774432294899384,-5.372806414122012,,1.1324574758088768,,,-6.324193185584183,-7.3405318795404675,-3.503910529744355,,4.2463847759810385,,-1.9226944124737344,,3.2193667380767472,2.04072727443496,0.2633387055595537,,-4.034223257290263,-4.878427032481183,-7.652015691629107,,,,1.7478013577595908,,,3.170459293446831,,,,,-0.2853072282555614,,2.029509372275607,3.3121488071111425,,2.6640279009597174,,-4.214781214454098,,1.6325972580754426,,-1.2587877247199262,,,,,,,3.1289105460722344,2.852231473744676,2.954895560388387,,,,,,
ACH-000105,ALLSIL,Blood,ALL,T-cell,,,-8.959888148752242,2.566490500080305,-3.468536737133682,,,-3.2398712274409323,0.13203320405324492,-8.476926050126442,,,-2.241198174256129,,,,,1.4505009966196192,,6.5877743701282085,,,-3.6473825127685453,,3.1182923114787275,,,,,,,,,,-0.4778035169548192,,1.5288162392894868,,0.6968651772251536,,1.001127657566002,,3.6717604945286335,,,-0.16453475670333248,-4.515043774043057,-5.0459069934499095,-8.214976420472777,,,,-0.9940318905103896,,3.27510940346317,,0.932033328866164,,,,,,-3.6501777027277376,-0.6588217985798417,,,,2.8540961592523133,,,,,,-0.3584722879032489,,,1.3515165550108648,,-1.9239220207492893,,,,,,,,,,,,3.271083572233516,,,,-5.357228422708674,-1.861516697450676,-5.444445065692644,,1.8005632149795283,,,-6.852523513689652,,,,3.1455113025839103,,-1.3831653938507615,,4.299997491058335,2.955998740113176,0.07535132958036089,,-3.0826222339217035,-2.848968300611453,-7.330568796979681,2.6698752125796195,,,1.1463452543013914,,,1.9743040128082603,,,,,1.0851889153949124,,2.276211116507327,3.289286970106958,,,,0.3794362069324657,3.172494771537254,-3.993455732099106,,-2.6326313889529254,,,,1.606567790614559,,,,3.0094784821206098,2.6510312897814705,,,,,,
ACH-000269,AM38,Central Nervous System,Glioma,Glioblastoma,,,,,,,,,1.4292147612761037,,,,0.9518697264402112,,,,,,,,,,,,,,,,,,1.44110655441895,,,,,,2.870098821899124,,1.430062455291403,,,,,,,,-3.5298809629018666,-4.945277582574136,-6.9293515621340855,,,,,,,,,,,,,,-2.2240911510281824,-0.7381994839553825,,,,,-5.8225529969769285,,,,,1.762238900173201,,,,,,,,,,,,,,,,,,,,,-2.0197241095624694,0.3437134994903283,-1.6454635333316767,,,,,-1.6236232290969548,,,,4.180228298705285,,1.402096887062189,,,,1.2072999874607742,,,3.1513804404774297,-6.899488688174299,,,,3.0573948529802317,,,3.262313284278105,,,,,0.6024795768942371,,3.1621367200745603,,,2.3036824469633816,,,,,,2.3385630185215387,,,,,,,,,,,,,,,
